x,y,yaw,qw,qx,qy,qz
5.571834564208984,-1.3804454803466797,0.12456787464095957,0.9980609825316017,0.0,0.0,0.062243675566710954
7.134801387786865,-1.027338981628418,0.18080015122645118,0.995916695090924,0.0,0.0,0.09027699839478251
8.828348159790039,-0.7309269905090332,0.12660796963248597,0.9979969717975922,0.0,0.0,0.06326171261383881
10.224818229675293,-0.6270260810852051,0.5546417822710362,0.9617923752475114,0.0,0.0,0.2737798877122831
11.001516342163086,-0.3792424201965332,1.0974813036555218,0.8531820910580443,0.0,0.0,0.5216131895359079
11.416908264160156,0.18187761306762695,1.5800044475313901,0.7038437359912573,0.0,0.0,0.710354837602919
11.27099609375,1.3600783348083496,1.7292842751981408,0.6489124415249374,0.0,0.0,0.7608630909921605
10.89852523803711,4.284811496734619,1.72445042083582,0.6507494950982201,0.0,0.0,0.759292496097131
10.124664306640625,9.30911922454834,1.741585749168436,0.6442203276302186,0.0,0.0,0.7648399633047516
9.206904411315918,14.65328598022461,1.715441540978373,0.6541630691336544,0.0,0.0,0.7563535409989417
8.294242858886719,20.1824893951416,1.7418661435301477,0.6441130928927531,0.0,0.0,0.7649302736616793
8.183250427246094,21.358388900756836,1.7617923313870758,0.6364601786969377,0.0,0.0,0.7713095623244031
8.009076118469238,22.09888458251953,2.029062910252353,0.5280178933764527,0.0,0.0,0.8492332449181985
7.626090049743652,22.5357666015625,2.9013215254846423,0.11984679535060314,0.0,0.0,0.992792398059227
6.739151954650879,22.546180725097656,-3.047515202551428,0.04702138079725556,0.0,0.0,-0.998893883126691
4.403946399688721,22.20231056213379,-3.007332034876021,0.06707990050131311,0.0,0.0,-0.9977476068368863
2.8391311168670654,21.86421775817871,-3.0024793988364697,0.06950055367347022,0.0,0.0,-0.9975819129470427
0.9979643821716309,21.723182678222656,-2.9725393016115893,0.08442605815282068,0.0,0.0,-0.9964297469991432
-0.49271202087402344,21.351816177368164,-1.9145080029414858,0.5757673197724908,0.0,0.0,-0.8176135966836672
-0.3654208183288574,19.393856048583984,-1.4436910877082871,0.7505875261659684,0.0,0.0,-0.6607710386843931
0.033061981201171875,16.960289001464844,-1.4031175620528753,0.763837064177461,0.0,0.0,-0.6454091255852812
0.3791999816894531,14.586925506591797,-1.4363886854362842,0.7529951256357045,0.0,0.0,-0.6580260942917611
0.689784049987793,12.614608764648438,-1.4007107561585346,0.7646131981476587,0.0,0.0,-0.6444894546991512
1.2332468032836914,9.287481307983398,-1.425946715227818,0.7564203916588206,0.0,0.0,-0.6540857673751329
1.8421616554260254,5.405790328979492,-1.434853450232764,0.7535000161522936,0.0,0.0,-0.6574478881694681
2.170184850692749,2.7539920806884766,-1.4112714697739777,0.7611994201704098,0.0,0.0,-0.6485178815824834
2.4078266620635986,1.350804328918457,-1.4205326250888635,0.7581882575900417,0.0,0.0,-0.6520357091851462
2.6437900066375732,0.33898162841796875,-1.401930462169738,0.7642200121532662,0.0,0.0,-0.6449556364777826
2.8095948696136475,-0.5087666511535645,-1.3544384695908285,0.7793182359106515,0.0,0.0,-0.6266283485265489
2.9596433639526367,-1.1533641815185547,-0.9966469715164267,0.8783850919468301,0.0,0.0,-0.47795358586954745
3.4199438095092773,-1.6306586265563965,-0.0019339678965985569,0.9999995324710583,0.0,0.0,-0.000966983797601613
4.0214009284973145,-1.5963339805603027,0.04093805150701874,0.9997905168066278,0.0,0.0,0.02046759642792065
